CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15862,1450.6491369999999,0.0,0.0,1782.1555859999999,0.0,0.25,4,4000.0,843.588576,316.380664,0.0,12
C15864,3598.9130609999997,53.13,0.0,2767.233925,0.083333,0.25,6,6000.0,868.558084,1233.962964,0.0,12
C15869,2447.62454,116.16,90.0,729.174169,0.5,0.083333,1,7500.0,525.469962,571.995314,0.0,12
C15874,1042.6144160000001,0.0,0.0,119.716756,0.0,0.083333,2,1200.0,269.011259,437.211705,0.0,12
C15876,3871.433675,0.0,0.0,975.139233,0.0,0.083333,5,9500.0,903.655941,953.264819,0.0,12
C15877,646.398621,839.05,646.1,0.0,1.0,0.0,0,4500.0,1350.4355970000001,248.17835099999996,0.083333,12
C15879,3881.679582,15.92,0.0,2183.782456,0.083333,0.333333,9,5500.0,1032.183632,1129.747227,0.0,12
C15881,1466.852542,543.58,0.0,0.0,0.25,0.0,0,2500.0,518.150669,355.28459300000003,0.0,12
C15882,47.162463,1276.72,466.72,0.0,0.416667,0.0,0,6000.0,602.244665,94.668806,0.166667,12
C15885,2466.452707,118.72,73.92,0.0,0.166667,0.0,0,5000.0,732.01795,908.3846130000001,0.0,12
C15886,1184.120178,69.49,69.49,1719.9935510000003,0.083333,0.5,8,1400.0,712.25724,385.31466800000004,0.0,12
C15888,1414.422361,90.03,90.03,0.0,0.833333,0.0,0,1500.0,323.893824,492.85107800000003,0.0,12
C15890,170.086639,1218.11,237.24,0.0,0.75,0.0,0,6000.0,1277.2816189999999,152.507474,0.22222199999999998,12
C15891,585.537233,178.0,178.0,723.138529,0.333333,0.083333,3,1000.0,1198.443149,316.758371,0.083333,12
C15894,1079.097023,247.44,247.44,0.0,1.0,0.0,0,1200.0,503.445403,302.481716,0.0,12
C15895,1761.6929699999998,0.0,0.0,950.4488949999999,0.0,0.25,7,2000.0,414.860394,452.085171,0.0,12
C15898,812.317275,404.91,404.91,0.0,0.75,0.0,0,1000.0,573.841447,318.793218,0.0,12
C15899,511.825603,362.48,362.48,0.0,0.416667,0.0,0,2000.0,2400.443969,377.084941,0.0,12
C15903,55.539235999999995,201.27,0.0,0.0,0.083333,0.0,0,7500.0,467.319744,144.25972,0.11111099999999999,12
C15905,1799.320009,0.0,0.0,872.408101,0.0,0.083333,2,2000.0,298.163408,718.578894,0.0,12
C15908,1267.621753,107.05,42.5,0.0,0.416667,0.0,0,4000.0,505.790714,382.36978,0.0,12
C15909,1201.2044369999999,117.89,0.0,0.0,0.333333,0.0,0,1200.0,283.69631400000003,454.665216,0.0,12
C15910,1343.200147,848.53,848.53,0.0,0.666667,0.0,0,5500.0,817.6690269999999,333.092064,0.0,12
C15914,1474.5322609999998,106.0,0.0,36.308611,0.083333,0.083333,2,3000.0,349.349174,434.513783,0.0,12
C15916,11.566281,148.56,148.56,0.0,1.0,0.0,0,1500.0,128.994977,139.382867,0.090909,12
C15917,741.05358,0.0,0.0,37.527333,0.0,0.083333,1,1200.0,1267.067064,231.51327200000003,0.0,12
C15919,1139.691004,117.0,0.0,0.0,0.083333,0.0,0,1200.0,492.089429,437.09979400000003,0.0,12
C15920,1207.465786,125.0,100.0,0.0,0.333333,0.0,0,1800.0,1872.7059239999999,458.50130199999995,0.090909,12
C15921,3160.087236,0.0,0.0,757.003109,0.0,0.083333,1,8000.0,744.90895,715.509134,0.0,12
C15925,3200.184366,0.0,0.0,2139.707578,0.0,0.083333,1,5000.0,780.190463,920.718093,0.0,12
C15926,408.724408,89.39,0.0,108.912198,0.083333,0.083333,1,3000.0,166.426897,211.611083,0.0,12
C15928,986.8285390000001,417.25,22.49,778.725777,0.333333,0.083333,1,1200.0,1706.1260969999998,398.734242,0.0,12
C15929,3144.690403,865.94,0.0,0.0,0.25,0.0,0,3500.0,1018.2105310000001,977.7127839999999,0.0,12
C15930,202.08047,190.96,190.96,0.0,0.25,0.0,0,1000.0,156.408373,173.016455,0.083333,12
C15935,4940.113918,814.66,0.0,908.434086,0.583333,0.083333,1,10000.0,1904.849069,1428.0294390000001,0.0,12
C15937,793.213204,1011.16,522.17,0.0,0.833333,0.0,0,1000.0,842.847535,307.591569,0.0,12
C15938,983.363407,275.06,275.06,0.0,0.5,0.0,0,1000.0,587.715737,316.239935,0.0,12
C15939,473.80776399999996,546.94,546.94,0.0,1.0,0.0,0,7000.0,1612.129418,121.996148,0.0,12
C15946,1876.872139,0.0,0.0,741.088191,0.0,0.083333,1,2300.0,940.91574,583.1468070000001,0.0,12
C15947,1496.172117,0.0,0.0,1357.679075,0.0,0.25,4,6500.0,368.342402,318.402704,0.0,12
C15953,1851.622011,200.0,0.0,152.692363,0.083333,0.083333,1,2000.0,712.34021,798.280589,0.0,12
C15957,766.491179,799.92,799.92,0.0,1.0,0.0,0,5200.0,1351.417476,250.54894,0.0,12
C15960,261.94613300000003,1215.64,1070.64,0.0,0.5,0.0,0,6500.0,573.280563,285.852332,0.0,12
C15962,1922.172543,0.0,0.0,1810.839188,0.0,0.166667,5,2000.0,481.08793399999996,655.365553,0.0,12
C15965,1459.534846,0.0,0.0,1275.554446,0.0,0.25,6,5500.0,827.318305,334.942449,0.0,12
C15966,2882.431664,0.0,0.0,130.714887,0.0,0.166667,2,3000.0,608.839527,1240.347359,0.0,12
C15969,434.93287599999996,933.8,933.8,0.0,1.0,0.0,0,2700.0,253.08580099999998,168.730445,0.083333,12
C15973,45.160837,0.0,0.0,79.46115,0.0,0.083333,1,6500.0,486.597254,89.97504599999999,0.0,12
C15974,1295.733461,705.84,85.84,0.0,0.416667,0.0,0,1500.0,417.88231,571.226809,0.0,12
C15977,2716.981814,0.0,0.0,1486.243293,0.0,0.416667,5,8000.0,648.230914,651.277648,0.0,12
C15981,1105.9699150000001,0.0,0.0,291.608512,0.0,0.416667,7,1200.0,366.079307,463.040434,0.0,12
C15982,994.231031,487.6,487.6,38.690552000000004,0.75,0.083333,1,1000.0,755.610568,801.233778,0.0,12
C15984,1114.3840300000002,1956.43,532.63,521.6643690000001,0.583333,0.083333,3,1800.0,836.108453,1238.5316289999998,0.0,12
C15985,860.268175,0.0,0.0,1974.202963,0.0,0.333333,5,2500.0,749.789889,292.75507200000004,0.0,12
C15987,4672.628863,483.02,384.02,1168.4931880000001,1.0,0.166667,2,8500.0,1476.0284609999999,1151.108962,0.0,12
C15988,1649.174527,0.0,0.0,364.489187,0.0,0.083333,1,10000.0,1334.151756,415.982151,0.0,12
C15990,406.707189,0.0,0.0,211.485981,0.0,0.166667,2,5000.0,602.755235,206.910997,0.0,12
C15996,2551.8086949999997,179.9,0.0,196.095144,0.25,0.166667,3,3000.0,586.174437,924.177666,0.0,12
C15997,4.652161,398.64,398.64,0.0,1.0,0.0,0,2000.0,445.721684,43.143334,0.1,12
C16000,1541.047251,100.0,100.0,0.0,0.166667,0.0,0,7000.0,325.17953700000004,329.548006,0.0,12
C16001,2886.3305370000003,0.0,0.0,275.617952,0.0,0.416667,6,3000.0,3628.742239,1039.6044630000001,0.083333,12
C16010,1906.6777100000002,486.27,0.0,0.0,0.416667,0.0,0,2000.0,712.776539,1440.494944,0.0,12
C16012,1196.1831550000002,166.8,0.0,0.0,0.083333,0.0,0,7000.0,1910.836556,359.989055,0.0,12
C16017,1783.2660030000002,129.05,0.0,1412.345077,0.083333,0.25,4,2000.0,581.851472,418.990497,0.0,12
C16026,204.61438,1410.6,999.0,0.0,0.583333,0.0,0,4000.0,1933.515816,150.08129,0.2,12
C16028,312.928384,0.0,0.0,1800.188812,0.0,0.083333,1,2800.0,28.380195,193.73838700000002,0.0,12
C16033,2092.1562910000002,1372.81,0.0,0.0,0.416667,0.0,0,2250.0,1073.3178480000001,1140.180264,0.0,12
C16035,478.530825,0.0,0.0,96.176909,0.0,0.25,4,500.0,175.48177900000002,191.85798,0.0,12
C16045,2389.3479260000004,382.5,382.5,0.0,0.75,0.0,0,2500.0,1118.2604390000001,1642.929308,0.0,12
C16050,2408.162021,0.0,0.0,615.181965,0.0,0.333333,5,2500.0,516.675665,810.048137,0.0,12
C16057,540.691281,0.0,0.0,155.663715,0.0,0.166667,3,2200.0,1561.37344,375.333662,0.083333,12
C16058,2713.8331129999997,317.62,317.62,225.464718,0.833333,0.083333,1,4500.0,665.7696900000001,754.751563,0.0,12
C16059,2932.111796,346.32,0.0,2631.304016,0.333333,0.333333,10,6000.0,597.5143,784.577784,0.0,12
C16060,2643.0195320000003,554.38,363.25,0.0,1.0,0.0,0,8000.0,681.8819070000001,882.049542,0.0,12
C16061,1196.364009,0.0,0.0,1376.669494,0.0,0.25,7,1500.0,293.144474,307.355494,0.0,12
C16063,535.278586,704.72,343.82,0.0,1.0,0.0,0,600.0,686.9765570000001,828.745267,0.0,12
C16065,1113.954035,87.09,87.09,0.0,0.583333,0.0,0,4500.0,276.653239,327.757053,0.0,12
C16066,212.25194,0.0,0.0,310.679119,0.0,0.166667,3,300.0,332.528057,193.718315,0.083333,12
C16068,424.809549,1130.0,0.0,185.283125,0.083333,0.083333,1,1500.0,133.744014,200.179471,0.0,12
C16074,2963.381127,535.97,0.0,38.953008000000004,0.75,0.083333,1,5000.0,638.384571,1027.923953,0.0,12
C16078,854.166159,567.68,31.68,237.518629,0.25,0.333333,5,3500.0,1697.132875,416.006812,0.083333,12
C16082,1157.305572,0.0,0.0,1195.791823,0.0,0.166667,5,1200.0,328.141952,293.804549,0.0,12
C16084,1832.5217870000001,0.0,0.0,131.233151,0.0,0.166667,3,2000.0,495.043669,1041.361298,0.0,12
C16086,432.109743,334.48,52.5,473.76315700000004,0.25,0.25,3,1200.0,634.297592,206.14725,0.0,12
C16090,1082.436807,0.0,0.0,1835.406271,0.0,0.25,7,1500.0,2094.304543,258.977488,0.0,12
C16091,325.03803700000003,512.16,407.16,0.0,0.833333,0.0,0,2500.0,567.4494559999999,238.252068,0.0,12
C16092,1700.753811,0.0,0.0,624.4808730000001,0.0,0.5,9,2000.0,418.596666,434.688783,0.0,12
C16093,3136.0791059999997,555.0,555.0,1728.321044,1.0,0.083333,4,3500.0,1045.1294380000002,780.7801139999999,0.0,12
C16098,1679.952713,585.39,0.0,0.0,0.75,0.0,0,1700.0,523.910288,1315.479892,0.0,12
C16099,1476.16609,0.0,0.0,1429.734958,0.0,0.333333,6,3000.0,2644.3056699999997,492.49792199999996,0.0,12
C16104,2525.683344,0.0,0.0,285.193204,0.0,0.166667,5,7000.0,1483.38461,702.052491,0.0,12
C16106,121.117428,968.64,968.64,0.0,1.0,0.0,0,3000.0,764.973252,189.162675,0.181818,12
C16107,299.030773,805.8,265.8,0.0,1.0,0.0,0,4000.0,845.966736,184.444816,0.0,12
C16109,3027.5708649999997,0.0,0.0,2081.583331,0.0,0.083333,3,4500.0,1074.265678,883.685949,0.0,12
C16113,765.109593,0.0,0.0,457.076354,0.0,0.25,3,1200.0,269.369459,271.528169,0.0,12
C16116,757.470201,118.7,118.7,1520.641388,0.5,0.166667,4,2000.0,305.892501,211.984193,0.083333,12
C16117,1253.188317,320.34,320.34,0.0,0.666667,0.0,0,1500.0,1229.226379,324.954747,0.0,12
C16120,1084.6526470000001,0.0,0.0,37.460952,0.0,0.166667,2,1200.0,272.517748,277.546713,0.0,12
C16121,237.198442,1166.68,1166.68,0.0,1.0,0.0,0,3500.0,1014.549633,216.09043300000002,0.083333,12
C16124,468.85141500000003,0.0,0.0,147.205289,0.0,0.083333,1,600.0,164.403739,276.48607200000004,0.0,12
C16125,252.717781,463.34,463.34,0.0,0.833333,0.0,0,4000.0,162.949236,184.464721,0.0,12
C16127,18.105265,244.92,244.92,0.0,1.0,0.0,0,2500.0,221.798291,179.182583,0.333333,12
C16132,64.152423,487.0,0.0,0.0,0.666667,0.0,0,500.0,454.88850599999995,127.731899,0.2,12
C16133,954.060867,279.76,578.55,325.076569,0.583333,0.333333,4,1000.0,956.0287470000001,1033.3733220000001,0.0,12
C16135,1631.385579,0.0,0.0,1755.5759070000001,0.0,0.083333,3,3500.0,398.316441,566.30971,0.0,12
C16137,1084.912729,661.49,0.0,107.47760600000001,0.083333,0.083333,1,1800.0,2617.887354,299.935043,0.090909,12
C16139,2705.8994390000003,0.0,0.0,547.055908,0.0,0.166667,2,8500.0,1123.9741279999998,654.870661,0.0,12
C16140,1044.878512,0.0,0.0,168.88883700000002,0.0,0.166667,2,1200.0,348.658967,269.844517,0.0,12
C16141,1944.394136,575.88,200.0,0.0,0.583333,0.0,0,4500.0,406.891744,399.881036,0.0,12
C16145,64.180193,602.2,100.0,0.0,0.416667,0.0,0,2500.0,590.403543,69.987515,0.0,12
C16149,719.592571,124.13,78.48,0.0,0.25,0.0,0,3000.0,1486.14717,390.098144,0.0,12
C16150,1473.542308,240.02,240.02,0.0,0.583333,0.0,0,1500.0,613.733389,535.262291,0.0,12
C16151,1359.527692,92.1,92.1,0.0,0.25,0.0,0,1500.0,487.05295,495.317878,0.0,12
C16153,208.039434,684.2,165.33,0.0,0.833333,0.0,0,4000.0,1194.108316,158.022532,0.333333,12
C16159,288.350729,296.16,296.16,1113.6785949999999,0.333333,0.166667,5,1500.0,58.787935,135.413354,0.0,12
C16160,1776.088454,117.0,0.0,139.117692,0.333333,0.166667,2,9000.0,1160.657884,381.46904,0.0,12
C16161,4383.571529,0.0,0.0,1805.8534559999998,0.0,0.333333,6,5000.0,1161.7009560000001,994.581254,0.0,12
C16162,788.425212,94.38,62.3,1461.675329,0.166667,0.5,10,2500.0,1593.278155,401.341447,0.0,12
C16163,440.16153399999996,365.0,249.0,0.0,0.25,0.0,0,800.0,230.655936,209.08087700000002,0.0,12
C16164,1994.0054469999998,0.0,0.0,1512.2157,0.0,0.083333,6,6000.0,689.917064,577.7433070000001,0.0,12
C16166,137.507638,0.0,0.0,94.989817,0.0,0.083333,1,500.0,158.139197,171.611073,0.0,12
C16169,4420.564706,0.0,0.0,310.00809,0.0,0.166667,2,5000.0,1096.636052,1313.966224,0.0,12
C16174,292.176394,400.04,125.0,410.694889,0.583333,0.25,4,3000.0,681.4327860000001,167.945758,0.0,12
C16175,701.345445,70.98,70.98,0.0,0.166667,0.0,0,1000.0,379.261644,260.46538599999997,0.0,12
C16177,2112.383095,0.0,0.0,1437.9633880000001,0.0,0.25,5,2500.0,763.38027,705.382787,0.0,12
C16179,1446.080403,0.0,0.0,75.50220999999999,0.0,0.083333,1,1700.0,361.53362200000004,496.67931799999997,0.0,12
C16180,745.3423230000001,49.25,0.0,0.0,0.083333,0.0,0,1000.0,370.390221,215.20857599999997,0.0,12
C16181,3249.3479260000004,438.12,378.92,2195.2157899999997,1.0,0.416667,6,5000.0,1021.827215,744.223511,0.0,12
C16185,2859.3937339999998,0.0,0.0,841.8538679999999,0.0,0.333333,7,3500.0,890.878231,1015.570692,0.0,12
C16186,1070.59508,0.0,0.0,54.379041,0.0,0.25,3,1200.0,1513.629514,502.813712,0.083333,12
C16187,969.583332,0.0,0.0,19.587825,0.0,0.083333,1,2500.0,481.98,301.076813,0.0,12
C16189,493.55730700000004,1653.34,1093.51,1949.2280280000002,0.583333,0.166667,2,2500.0,3719.6918479999995,199.34309,0.181818,12
C16196,26.969302000000003,417.7,417.7,0.0,1.0,0.0,0,2000.0,447.03031100000004,148.459781,0.272727,12
C16199,2481.696036,1326.09,0.0,2033.191162,0.583333,0.166667,8,3500.0,1491.960053,751.452457,0.0,12
C16200,1978.6690210000002,1224.01,420.16,0.0,0.916667,0.0,0,3500.0,429.743823,440.78407400000003,0.0,12
C16203,1096.991698,1567.12,740.49,0.0,1.0,0.0,0,1200.0,993.2478689999999,571.822624,0.0,12
C16207,1779.4358989999998,0.0,0.0,2131.8245620000002,0.0,0.333333,4,2000.0,2563.051966,515.702583,0.083333,12
C16209,1120.057407,417.72,417.72,1176.894248,0.333333,0.166667,2,2000.0,1362.230146,973.111675,0.0,12
C16216,2660.23788,0.0,0.0,1646.928989,0.0,0.333333,10,3000.0,499.24122300000005,1272.079422,0.0,12
C16218,1806.895078,223.6,0.0,855.0654089999999,0.083333,0.5,8,2000.0,1003.294384,660.657081,0.0,12
C16222,1363.93317,74.0,0.0,0.0,0.083333,0.0,0,1500.0,330.099968,273.12055899999996,0.0,12
C16225,1764.972148,95.44,95.44,0.0,0.416667,0.0,0,5000.0,2686.89785,427.51106500000003,0.0,12
C16227,462.340941,125.0,125.0,0.0,0.416667,0.0,0,500.0,250.788354,350.08500499999997,0.0,12
C16228,418.937604,1166.24,486.51,0.0,0.75,0.0,0,7000.0,846.60721,194.955516,0.0,12
C16229,387.967458,944.49,944.49,0.0,1.0,0.0,0,1000.0,831.7085480000001,218.808215,0.0,12
C16230,87.21754200000001,205.46,0.0,0.0,0.416667,0.0,0,1600.0,335.650351,141.824682,0.090909,12
C16232,550.50988,194.03,0.0,0.0,0.583333,0.0,0,4000.0,589.020267,216.51150499999997,0.0,12
C16236,2677.340611,1443.89,188.18,0.0,0.833333,0.0,0,8000.0,707.157146,691.597386,0.0,12
C16237,2444.3892579999997,0.0,0.0,702.838293,0.0,0.25,3,2500.0,494.81080499999996,856.617955,0.0,12
C16239,759.198024,1769.79,409.9,0.0,0.5,0.0,0,2500.0,662.5013230000001,816.492249,0.0,12
C16240,1066.830615,509.94,509.94,0.0,1.0,0.0,0,1000.0,812.018361,1361.687384,0.0,12
C16246,1363.4141769999999,0.0,0.0,56.326164,0.0,0.083333,1,1500.0,307.813989,364.040306,0.0,12
C16251,1540.337706,551.62,191.62,0.0,0.833333,0.0,0,1500.0,655.465567,1226.5916,0.0,12
C16257,41.139590000000005,235.0,235.0,0.0,1.0,0.0,0,3000.0,265.356425,158.051064,0.0,12
C16258,83.44216800000001,0.0,0.0,91.564073,0.0,0.083333,1,750.0,36.205265000000004,292.34043399999996,0.0,12
C16259,1096.228243,313.38,0.0,0.0,0.083333,0.0,0,5000.0,502.50117300000005,303.90853,0.0,12
C16265,2006.7935710000002,485.92,356.72,0.0,1.0,0.0,0,4500.0,461.233712,730.057807,0.0,12
C16268,481.20549000000005,1520.98,391.18,0.0,0.833333,0.0,0,6000.0,1477.598975,248.56039500000003,0.083333,12
C16269,1132.798883,411.24,168.79,0.0,0.5,0.0,0,3000.0,814.752576,706.375896,0.0,12
C16271,1103.8614289999998,714.0,669.0,0.0,1.0,0.0,0,1200.0,615.631157,564.048565,0.0,12
C16274,50.682705,434.6,370.6,0.0,0.833333,0.0,0,4000.0,538.381397,136.480614,0.1,12
C16276,2075.3142780000003,588.67,311.04,0.0,1.0,0.0,0,2500.0,604.791592,492.94170099999997,0.0,12
C16282,3176.980384,1079.25,0.0,0.0,0.416667,0.0,0,8500.0,2109.059693,923.2952029999999,0.0,12
C16285,1827.647786,596.64,596.64,449.50515099999996,1.0,0.083333,4,2000.0,911.09047,867.5382710000001,0.0,12
C16286,58.239998,556.93,0.0,453.66085499999997,0.166667,0.166667,7,4700.0,0.0,,0.0,12
C16288,2771.640602,0.0,0.0,2071.1678739999998,0.0,0.166667,6,4000.0,804.570403,735.219705,0.0,12
C16289,1194.8856640000001,365.5,0.0,0.0,0.416667,0.0,0,1200.0,566.3493639999999,1362.30698,0.0,12
C16293,14.042241,92.16,92.16,0.0,0.333333,0.0,0,500.0,91.67269399999999,88.18460400000001,0.166667,12
C16296,540.020858,612.23,116.62,1708.9232170000002,0.666667,0.333333,10,2000.0,1642.0687070000001,419.95625099999995,0.0,12
C16311,3855.225836,0.0,0.0,1837.6200079999999,0.0,0.416667,5,7500.0,977.203331,875.7252070000001,0.0,12
C16314,2368.013568,0.0,0.0,229.10445099999998,0.0,0.5,7,2500.0,660.5660740000001,675.757657,0.0,12
C16317,4417.192123,1149.52,0.0,1944.558434,0.583333,0.416667,9,5000.0,1250.398004,1373.34962,0.0,12
C16318,1370.317105,1389.28,643.34,64.146816,0.916667,0.083333,1,1800.0,431.782845,811.518229,0.0,12
C16323,21.542924,0.0,0.0,1087.758564,0.0,0.083333,4,1200.0,1173.576762,158.97516299999998,0.090909,12
C16327,547.484638,1225.96,154.73,0.0,0.833333,0.0,0,1500.0,400.154087,276.642257,0.0,12
C16328,3215.080388,410.24,113.72,0.0,0.666667,0.0,0,9500.0,772.194997,886.05258,0.0,12
C16330,1603.991792,0.0,0.0,73.24186999999999,0.0,0.166667,2,1700.0,437.134508,673.208585,0.0,12
C16331,82.414018,219.24,219.24,0.0,1.0,0.0,0,1500.0,128.095464,170.440977,0.0,12
C16333,161.576879,194.0,135.0,0.0,0.416667,0.0,0,5000.0,738.457844,197.425096,0.1,12
C16335,1060.022249,200.51,0.0,0.0,0.25,0.0,0,1200.0,407.022337,399.681786,0.0,12
C16340,56.798467,93.1,93.1,0.0,0.583333,0.0,0,2500.0,83.556361,172.482173,0.0,12
C16346,2905.496627,1390.48,677.4,238.324775,0.916667,0.166667,2,7000.0,1512.39601,719.2832900000001,0.0,12
C16347,82.706999,367.67,77.9,0.0,0.416667,0.0,0,4700.0,610.349554,143.185465,0.083333,12
C16351,933.0725189999999,12.4,0.0,1085.4870449999999,0.083333,0.166667,6,2500.0,481.58962599999995,238.636185,0.083333,12
C16352,295.68057200000004,0.0,0.0,497.54825700000004,0.0,0.166667,2,2200.0,1676.131231,176.822347,0.0,12
C16354,1531.486784,956.56,137.4,1548.653023,0.666667,0.25,10,4000.0,424.033602,659.90603,0.0,12
C16355,1196.869653,117.24,117.24,0.0,1.0,0.0,0,1200.0,380.06061,371.31214,0.0,12
C16360,1672.7111949999999,0.0,0.0,442.29832400000004,0.0,0.416667,6,1800.0,432.121759,623.766019,0.0,12
C16361,595.870472,990.0,0.0,0.0,0.083333,0.0,0,3000.0,764.86843,226.19801,0.0,12
C16362,1035.5496859999998,624.0,624.0,0.0,1.0,0.0,0,1000.0,883.0882740000001,862.6895910000001,0.0,12
C16363,1043.114756,599.92,599.92,0.0,1.0,0.0,0,5000.0,687.999005,255.71995099999998,0.0,12
C16364,3155.155315,0.0,0.0,147.664311,0.0,0.166667,2,3500.0,975.901669,949.523933,0.0,12
C16365,1051.38615,416.6,416.6,0.0,1.0,0.0,0,1050.0,509.248904,1006.439477,0.0,12
C16367,556.857438,21.9,0.0,0.0,0.166667,0.0,0,600.0,162.272808,271.112945,0.0,12
C16369,1276.819142,710.2,0.0,742.511085,0.416667,0.25,4,3700.0,3144.534957,477.52296900000005,0.0,12
C16370,1607.6097710000001,0.0,0.0,1007.849308,0.0,0.166667,3,7000.0,523.481375,414.584718,0.0,12
C16372,502.236778,603.46,274.78,0.0,0.583333,0.0,0,1200.0,233.76837400000002,353.46349399999997,0.0,12
C16373,1610.282389,0.0,0.0,1296.078691,0.0,0.5,9,5000.0,576.468692,374.73625699999997,0.0,12
C16374,44.444599,374.81,374.81,0.0,0.416667,0.0,0,4000.0,309.602823,105.97113600000002,0.0,12
C16376,1433.6995630000001,50.0,0.0,0.0,0.083333,0.0,0,1500.0,275.687079,457.454141,0.0,12
C16380,344.28822599999995,146.75,146.75,0.0,0.416667,0.0,0,1500.0,135.87419,203.496004,0.0,12
C16382,1132.661616,175.0,175.0,0.0,0.583333,0.0,0,1200.0,254.27684,835.079395,0.0,12
C16383,1969.4144629999998,1322.06,1020.54,849.366964,1.0,0.416667,5,5500.0,1764.32763,447.535776,0.0,12
C16385,3269.961382,0.0,0.0,1722.645697,0.0,0.416667,10,4000.0,949.187748,990.007312,0.0,12
C16390,857.767403,639.56,639.56,0.0,0.25,0.0,0,2200.0,210.272469,254.976679,0.0,12
C16394,1049.109012,200.02,200.02,0.0,0.5,0.0,0,1000.0,548.458069,992.622332,0.0,12
C16397,131.271213,147.26,147.26,0.0,0.333333,0.0,0,1000.0,430.455738,163.227325,0.090909,12
C16399,857.313072,139.16,139.16,0.0,0.583333,0.0,0,1200.0,1209.1367089999999,641.54543,0.0,12
C16410,1155.9765,0.0,0.0,1115.92003,0.0,0.166667,2,1500.0,1298.142663,443.37034500000004,0.0,12
C16411,2664.926838,1229.62,568.02,0.0,1.0,0.0,0,8000.0,1692.635777,805.598851,0.0,12
C16427,492.040223,17.0,0.0,171.814665,0.083333,0.333333,4,600.0,243.905711,291.892373,0.0,12
C16435,475.826042,950.0,0.0,0.0,0.083333,0.0,0,4500.0,118.53066000000001,290.33333500000003,0.0,12
C16436,145.085902,1284.74,0.0,0.0,0.5,0.0,0,3000.0,2524.4745390000003,167.031924,0.166667,12
C16437,2392.299552,0.0,0.0,118.3391,0.0,0.333333,4,3200.0,602.769462,565.639938,0.0,12
C16440,1089.3512759999999,595.83,32.33,147.30643799999999,0.25,0.083333,1,2500.0,316.521528,382.024584,0.0,12
C16444,27.498033000000003,0.0,0.0,37.771996,0.0,0.083333,1,1000.0,46.365579,276.07431299999996,0.1,12
C16445,1253.290131,138.0,83.0,0.0,0.083333,0.0,0,9000.0,302.161387,414.1429,0.0,12
C16452,1305.883623,0.0,0.0,1015.3343970000001,0.0,0.083333,1,8000.0,1423.232277,265.89954900000004,0.0,12
C16453,751.22482,1000.0,1000.0,0.0,0.416667,0.0,0,1700.0,2025.267591,319.173449,0.083333,12
C16455,1765.2632230000002,73.8,73.8,0.0,1.0,0.0,0,1800.0,356.324476,679.20095,0.0,12
C16461,2196.006333,666.89,116.1,0.0,0.5,0.0,0,7500.0,579.257195,773.160428,0.0,12
C16464,2276.666051,87.51,87.51,0.0,0.583333,0.0,0,8000.0,605.029703,700.831872,0.0,12
C16469,4892.213739,0.0,0.0,1086.316757,0.0,0.333333,5,11000.0,1148.224685,1155.856775,0.0,12
C16473,1118.610853,293.26,293.26,0.0,0.916667,0.0,0,1500.0,317.991447,220.504335,0.0,12
C16476,162.293507,0.0,0.0,428.18582699999996,0.0,0.25,5,500.0,90.93345699999999,467.78333899999996,0.0,12
C16479,1818.9646879999998,1436.41,136.32,0.0,1.0,0.0,0,6500.0,594.214126,438.28569400000003,0.0,12
C16481,1178.607275,1014.36,691.67,0.0,1.0,0.0,0,1200.0,1250.42369,620.326049,0.0,12
C16482,333.175537,0.0,0.0,709.915658,0.0,0.083333,2,1200.0,88.066511,95.6311,0.083333,12
C16484,121.663829,488.52,488.52,0.0,0.5,0.0,0,7500.0,459.429985,255.903482,0.0,12
C16485,1390.563775,0.0,0.0,154.241717,0.0,0.083333,1,1500.0,506.95878600000003,606.10374,0.0,12
C16487,3191.334524,219.44,41.64,433.90772000000004,0.416667,0.083333,1,9000.0,810.671862,866.8196869999999,0.0,12
C16488,1600.510219,0.0,0.0,94.92800799999999,0.0,0.25,3,1800.0,579.289913,450.99323499999997,0.0,12
C16490,1031.670316,1753.25,589.21,0.0,0.916667,0.0,0,4000.0,500.01493,352.459986,0.0,12
